ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
263,2025-03-01 18:49:35,10.8,9.6,1.2
264,2025-03-01 18:49:40,12.2,8.2,4.1
265,2025-03-01 18:49:45,9.4,6.2,3.1
266,2025-03-01 18:49:51,16.5,11.3,5.2
267,2025-03-01 18:49:56,11.1,7.1,4.0
268,2025-03-01 18:50:01,21.4,15.3,5.1
269,2025-03-01 18:50:06,16.1,11.8,4.3
270,2025-03-01 18:50:12,12.2,7.1,5.1
271,2025-03-01 18:50:17,13.7,7.8,4.9
272,2025-03-01 18:50:22,16.9,14.5,2.4
273,2025-03-01 18:50:27,13.7,9.8,3.9
274,2025-03-01 18:50:33,13.8,11.5,2.3
275,2025-03-01 18:50:38,21.2,16.2,5.1
276,2025-03-01 18:50:43,18.2,13.1,5.1
277,2025-03-01 18:50:48,13.1,10.7,2.4
278,2025-03-01 18:50:54,10.1,7.1,3.0
279,2025-03-01 18:50:59,8.4,5.3,3.2
280,2025-03-01 18:51:04,21.2,16.5,4.7
281,2025-03-01 18:51:09,11.2,6.1,5.1
282,2025-03-01 18:51:15,16.3,14.0,2.3
283,2025-03-01 18:51:20,11.1,7.1,4.0
284,2025-03-01 18:51:25,21.2,16.5,4.7
285,2025-03-01 18:51:31,16.2,11.1,4.0
286,2025-03-01 18:51:36,12.7,9.8,2.9
287,2025-03-01 18:51:41,31.4,27.9,3.5
288,2025-03-01 18:51:46,19.6,12.7,6.9
289,2025-03-01 18:51:52,15.9,12.5,3.4
290,2025-03-01 18:51:57,10.2,6.1,4.1
291,2025-03-01 18:52:02,12.1,8.1,4.0
292,2025-03-01 18:52:07,9.2,6.1,3.1
293,2025-03-01 18:52:13,25.0,17.9,7.1
294,2025-03-01 18:52:18,21.2,13.1,5.1
295,2025-03-01 18:52:23,10.8,8.6,2.2
296,2025-03-01 18:52:28,16.2,10.1,5.1
297,2025-03-01 18:52:34,14.0,10.0,4.0
298,2025-03-01 18:52:39,13.0,9.8,3.3
299,2025-03-01 18:52:44,13.0,9.0,4.0
300,2025-03-01 18:52:50,13.3,8.2,5.1
301,2025-03-01 18:52:55,15.9,12.5,3.4
302,2025-03-01 18:53:00,16.3,13.0,3.3
303,2025-03-01 18:53:05,17.0,12.0,5.0
304,2025-03-01 18:53:11,16.1,13.8,2.3
305,2025-03-01 18:53:16,15.2,10.1,5.1
306,2025-03-01 18:53:21,16.9,14.5,2.4
307,2025-03-01 18:53:26,15.7,10.8,4.9
308,2025-03-01 18:53:32,16.0,12.8,3.2
309,2025-03-01 18:53:37,14.3,10.2,4.1
310,2025-03-01 18:53:42,10.1,7.1,3.0
311,2025-03-01 18:53:48,11.1,7.1,4.0
312,2025-03-01 18:53:53,16.5,12.9,3.5
313,2025-03-01 18:53:58,14.0,9.0,5.0
314,2025-03-01 18:54:03,14.1,10.1,4.0
315,2025-03-01 18:54:09,16.3,8.2,4.1
316,2025-03-01 18:54:14,14.9,11.5,3.4
317,2025-03-01 18:54:19,14.6,10.4,4.2
318,2025-03-01 18:54:24,11.1,7.1,4.0
319,2025-03-01 18:54:30,12.0,8.0,4.0
320,2025-03-01 18:54:35,19.4,13.3,6.1
321,2025-03-01 18:54:40,11.4,9.1,2.3
322,2025-03-01 18:54:45,17.2,11.8,5.4
323,2025-03-01 18:54:51,14.0,9.0,5.0
324,2025-03-01 18:54:56,17.2,13.1,4.0
325,2025-03-01 18:55:01,14.1,9.1,5.1
326,2025-03-01 18:55:07,14.9,10.9,4.0
327,2025-03-01 18:55:12,17.2,13.8,3.4
328,2025-03-01 18:55:17,15.0,11.0,4.0
329,2025-03-01 18:55:22,19.1,12.8,6.4
330,2025-03-01 18:55:28,12.4,9.3,3.1
331,2025-03-01 18:55:33,13.3,7.1,6.1
332,2025-03-01 18:55:38,17.9,14.3,3.6
333,2025-03-01 18:55:43,12.0,8.0,4.0
334,2025-03-01 18:55:49,14.3,11.0,3.3
335,2025-03-01 18:55:54,13.3,9.2,4.1
336,2025-03-01 18:55:59,20.6,15.5,5.2
337,2025-03-01 18:56:04,17.3,12.2,5.1
338,2025-03-01 18:56:10,10.1,6.1,4.0
339,2025-03-01 18:56:15,15.3,12.9,2.4
340,2025-03-01 18:56:20,15.3,10.2,5.1
341,2025-03-01 18:56:26,20.2,15.2,5.1
342,2025-03-01 18:56:31,15.3,9.2,5.1
343,2025-03-01 18:56:36,13.0,8.0,4.0
344,2025-03-01 18:56:41,15.0,10.0,5.0
345,2025-03-01 18:56:47,16.0,12.0,4.0
346,2025-03-01 18:56:52,12.7,7.8,3.9
347,2025-03-01 18:56:57,14.9,9.9,5.0
348,2025-03-01 18:57:02,10.2,7.1,3.1
349,2025-03-01 18:57:08,13.5,8.3,5.2
350,2025-03-01 18:57:13,11.5,9.2,2.3
351,2025-03-01 18:57:18,10.7,8.3,2.4
352,2025-03-01 18:57:23,34.1,27.1,5.9
353,2025-03-01 18:57:29,29.1,24.4,3.5
354,2025-03-01 18:57:34,8.1,5.8,1.2
355,2025-03-01 18:57:39,32.3,26.3,6.1
356,2025-03-01 18:57:45,40.2,33.3,6.9
357,2025-03-01 18:57:50,15.7,13.5,2.2
358,2025-03-01 18:57:55,37.2,32.7,4.4
359,2025-03-01 18:58:00,21.8,18.4,3.4
360,2025-03-01 18:58:06,27.2,23.9,3.3
361,2025-03-01 18:58:11,20.8,15.8,4.0
362,2025-03-01 18:58:16,17.3,12.2,5.1
363,2025-03-01 18:58:22,28.6,24.5,4.1
364,2025-03-01 18:58:27,17.4,15.1,1.2
365,2025-03-01 18:58:32,24.2,19.2,5.1
366,2025-03-01 18:58:37,14.1,10.1,4.0
367,2025-03-01 18:58:43,23.0,20.7,2.3
