ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
153,2025-03-01 18:33:31,1.4,0.0,1.4
154,2025-03-01 18:33:37,1.4,0.0,1.4
155,2025-03-01 18:33:42,1.4,0.7,0.7
156,2025-03-01 18:33:47,1.9,0.6,1.3
157,2025-03-01 18:33:52,1.4,0.0,1.4
158,2025-03-01 18:33:58,.7,0.0,0.7
159,2025-03-01 18:34:03,1.4,0.7,0.7
160,2025-03-01 18:34:08,.7,0.0,0.7
161,2025-03-01 18:34:14,2.0,0.7,1.3
162,2025-03-01 18:34:19,1.4,0.0,1.4
163,2025-03-01 18:34:24,2.1,0.7,1.4
164,2025-03-01 18:34:29,1.4,0.7,0.7
165,2025-03-01 18:34:35,2.1,0.7,1.4
166,2025-03-01 18:34:40,.7,0.0,0.7
167,2025-03-01 18:34:45,2.1,0.7,1.4
168,2025-03-01 18:34:51,1.4,0.7,0.7
169,2025-03-01 18:34:56,2.0,0.7,1.4
170,2025-03-01 18:35:01,1.4,0.7,0.7
171,2025-03-01 18:35:06,1.9,0.6,1.3
172,2025-03-01 18:35:12,.7,0.0,0.7
173,2025-03-01 18:35:17,1.4,0.7,0.7
174,2025-03-01 18:35:22,1.4,0.7,0.7
175,2025-03-01 18:35:27,1.4,0.7,0.7
176,2025-03-01 18:35:33,.7,0.0,0.7
177,2025-03-01 18:35:38,1.3,0.0,1.3
178,2025-03-01 18:35:43,2.0,0.7,1.3
179,2025-03-01 18:35:49,1.4,0.7,0.7
180,2025-03-01 18:35:54,2.0,0.7,1.3
181,2025-03-01 18:35:59,.7,0.0,0.7
182,2025-03-01 18:36:04,.7,0.0,0.7
183,2025-03-01 18:36:10,1.4,0.7,0.7
184,2025-03-01 18:36:15,1.4,0.7,0.7
185,2025-03-01 18:36:20,2.1,1.4,0.7
186,2025-03-01 18:36:26,2.1,0.7,0.7
187,2025-03-01 18:36:31,1.4,0.0,1.4
188,2025-03-01 18:36:36,.7,0.0,0.7
189,2025-03-01 18:36:41,.7,0.0,0.7
190,2025-03-01 18:36:47,2.0,1.4,0.7
191,2025-03-01 18:36:52,1.9,1.3,0.6
192,2025-03-01 18:36:57,1.4,0.7,0.7
193,2025-03-01 18:37:02,2.0,0.7,1.3
194,2025-03-01 18:37:08,1.4,0.7,0.7
195,2025-03-01 18:37:13,1.3,0.0,1.3
196,2025-03-01 18:37:18,1.4,0.0,1.4
197,2025-03-01 18:37:24,1.4,0.0,1.4
198,2025-03-01 18:37:29,1.4,0.7,0.7
199,2025-03-01 18:37:34,1.4,0.0,1.4
200,2025-03-01 18:37:39,1.3,0.7,0.7
201,2025-03-01 18:37:45,2.0,0.7,1.4
202,2025-03-01 18:37:50,2.0,0.7,1.3
203,2025-03-01 18:37:55,.7,0.0,0.7
204,2025-03-01 18:38:01,.7,0.0,0.7
205,2025-03-01 18:38:06,1.4,0.7,0.7
206,2025-03-01 18:38:11,1.4,0.7,0.7
207,2025-03-01 18:38:16,.7,0.0,0.7
208,2025-03-01 18:38:22,1.4,0.7,0.7
209,2025-03-01 18:38:27,2.0,0.7,1.4
210,2025-03-01 18:38:32,1.3,0.7,0.7
211,2025-03-01 18:38:37,1.4,0.0,1.4
212,2025-03-01 18:38:43,2.0,0.7,1.3
213,2025-03-01 18:38:48,1.4,0.7,0.7
214,2025-03-01 18:38:53,1.4,0.0,1.4
215,2025-03-01 18:38:59,2.1,0.7,1.4
216,2025-03-01 18:39:04,1.4,0.7,0.7
217,2025-03-01 18:39:09,2.0,1.4,0.7
218,2025-03-01 18:39:14,2.0,1.3,0.7
219,2025-03-01 18:39:20,2.0,0.7,1.4
220,2025-03-01 18:39:25,1.3,0.6,0.6
221,2025-03-01 18:39:30,1.4,0.7,0.7
222,2025-03-01 18:39:36,1.4,0.7,0.7
223,2025-03-01 18:39:41,2.1,0.7,1.4
224,2025-03-01 18:39:46,1.4,0.7,0.7
225,2025-03-01 18:39:51,1.4,0.7,0.7
226,2025-03-01 18:39:57,1.3,0.0,1.3
227,2025-03-01 18:40:02,1.4,0.7,0.7
228,2025-03-01 18:40:07,1.4,0.0,1.4
229,2025-03-01 18:40:13,2.0,0.7,1.4
230,2025-03-01 18:40:18,2.0,1.4,0.7
231,2025-03-01 18:40:23,1.4,0.0,1.4
232,2025-03-01 18:40:28,1.4,0.7,0.7
233,2025-03-01 18:40:34,1.4,0.0,1.4
234,2025-03-01 18:40:39,2.0,0.7,1.4
235,2025-03-01 18:40:44,.7,0.0,0.7
236,2025-03-01 18:40:49,1.4,0.7,0.7
237,2025-03-01 18:40:55,1.4,0.0,1.4
238,2025-03-01 18:41:00,1.4,0.7,0.7
239,2025-03-01 18:41:05,.7,0.0,0.7
240,2025-03-01 18:41:11,1.4,0.7,0.7
241,2025-03-01 18:41:16,2.1,0.7,1.4
242,2025-03-01 18:41:21,2.1,0.7,1.4
243,2025-03-01 18:41:26,2.0,0.7,1.4
244,2025-03-01 18:41:32,1.4,0.7,0.7
245,2025-03-01 18:41:37,1.4,0.7,0.7
246,2025-03-01 18:41:42,2.0,0.7,1.4
247,2025-03-01 18:41:47,1.4,0.0,1.4
248,2025-03-01 18:41:53,1.4,0.7,0.7
249,2025-03-01 18:41:58,2.0,0.7,1.3
250,2025-03-01 18:42:03,1.4,0.7,0.7
251,2025-03-01 18:42:09,1.9,0.6,1.3
252,2025-03-01 18:42:14,2.0,0.7,1.3
253,2025-03-01 18:42:19,2.0,0.7,1.4
254,2025-03-01 18:42:24,2.0,0.7,1.3
255,2025-03-01 18:42:30,2.1,0.7,1.4
256,2025-03-01 18:42:35,2.0,0.7,1.3
257,2025-03-01 18:42:40,.7,0.0,0.7
258,2025-03-01 18:42:46,.7,0.0,0.7
259,2025-03-01 18:42:51,1.4,0.7,0.7
260,2025-03-01 18:42:56,.7,0.0,0.7
261,2025-03-01 18:43:01,1.5,0.7,0.7
262,2025-03-01 18:43:07,1.4,0.7,0.7
263,2025-03-01 18:43:12,2.0,0.7,1.4
264,2025-03-01 18:43:17,2.0,1.4,0.7
265,2025-03-01 18:43:22,2.0,0.7,1.3
266,2025-03-01 18:43:28,.7,0.0,0.7
267,2025-03-01 18:43:33,1.4,0.0,1.4
268,2025-03-01 18:43:38,1.9,0.6,1.2
269,2025-03-01 18:43:44,1.4,0.7,0.7
270,2025-03-01 18:43:49,1.4,0.7,0.7
271,2025-03-01 18:43:54,1.4,0.7,0.7
272,2025-03-01 18:43:59,2.1,0.7,1.4
273,2025-03-01 18:44:05,.7,0.0,0.7
274,2025-03-01 18:44:10,2.1,0.7,1.4
275,2025-03-01 18:44:15,1.4,0.7,0.7
276,2025-03-01 18:44:21,2.0,0.7,1.3
277,2025-03-01 18:44:26,1.4,0.7,0.7
278,2025-03-01 18:44:31,1.4,0.0,1.4
279,2025-03-01 18:44:36,1.4,0.0,1.4
280,2025-03-01 18:44:42,.7,0.0,0.7
281,2025-03-01 18:44:47,1.4,0.0,0.7
282,2025-03-01 18:44:52,1.4,0.7,0.7
283,2025-03-01 18:44:58,1.3,0.0,1.3
284,2025-03-01 18:45:03,1.4,0.0,1.4
285,2025-03-01 18:45:08,1.9,1.2,0.6
286,2025-03-01 18:45:13,1.4,0.7,0.7
287,2025-03-01 18:45:19,2.0,0.7,1.4
288,2025-03-01 18:45:24,2.0,0.7,1.4
289,2025-03-01 18:45:29,1.4,0.7,0.7
290,2025-03-01 18:45:34,1.4,0.7,0.7
291,2025-03-01 18:45:40,1.9,0.6,1.3
292,2025-03-01 18:45:45,1.3,0.7,0.7
293,2025-03-01 18:45:50,2.0,0.7,1.4
294,2025-03-01 18:45:56,2.0,0.7,1.3
295,2025-03-01 18:46:01,2.0,0.7,1.4
296,2025-03-01 18:46:06,.7,0.0,0.7
297,2025-03-01 18:46:11,1.4,0.0,1.4
298,2025-03-01 18:46:17,6.2,2.7,2.7
299,2025-03-01 18:46:22,1.4,0.7,0.7
300,2025-03-01 18:46:27,.7,0.7,0.0
301,2025-03-01 18:46:33,2.6,1.3,1.3
302,2025-03-01 18:46:38,2.0,0.7,1.4
303,2025-03-01 18:46:43,1.4,0.7,0.7
304,2025-03-01 18:46:48,1.4,0.7,0.7
305,2025-03-01 18:46:54,1.9,0.6,1.3
306,2025-03-01 18:46:59,2.0,0.7,1.3
307,2025-03-01 18:47:04,.7,0.0,0.7
308,2025-03-01 18:47:10,2.1,1.4,0.7
309,2025-03-01 18:47:15,2.0,0.7,1.4
310,2025-03-01 18:47:20,1.4,0.7,0.7
311,2025-03-01 18:47:25,1.4,0.0,1.4
312,2025-03-01 18:47:31,1.4,0.7,0.7
313,2025-03-01 18:47:36,1.4,0.0,1.4
314,2025-03-01 18:47:41,.7,0.0,0.7
315,2025-03-01 18:47:46,2.1,0.7,1.4
316,2025-03-01 18:47:52,1.4,0.7,0.7
317,2025-03-01 18:47:57,2.0,0.7,1.3
318,2025-03-01 18:48:02,1.4,0.7,0.7
319,2025-03-01 18:48:08,1.4,0.7,0.7
320,2025-03-01 18:48:13,1.4,0.7,0.7
321,2025-03-01 18:48:18,1.4,0.7,0.7
322,2025-03-01 18:48:23,1.4,0.7,0.7
323,2025-03-01 18:48:29,2.0,0.7,1.4
324,2025-03-01 18:48:34,1.4,0.7,0.7
325,2025-03-01 18:48:39,1.4,0.7,0.7
326,2025-03-01 18:48:45,2.0,0.7,1.3
327,2025-03-01 18:48:50,1.4,0.7,0.7
328,2025-03-01 18:48:55,1.4,0.0,1.4
329,2025-03-01 18:49:00,2.0,0.7,1.3
330,2025-03-01 18:49:06,1.4,0.7,0.7
331,2025-03-01 18:49:11,1.3,0.7,0.7
332,2025-03-01 18:49:16,2.0,0.7,1.4
333,2025-03-01 18:49:22,.7,0.0,0.7
334,2025-03-01 18:49:27,1.4,0.7,0.7
335,2025-03-01 18:49:32,1.4,0.7,0.7
336,2025-03-01 18:49:37,1.4,0.7,0.7
337,2025-03-01 18:49:43,1.4,0.7,0.7
338,2025-03-01 18:49:48,1.3,0.7,0.7
339,2025-03-01 18:49:53,.7,0.0,0.7
340,2025-03-01 18:49:58,2.0,0.7,1.3
341,2025-03-01 18:50:04,.7,0.0,0.7
342,2025-03-01 18:50:09,1.4,0.7,0.7
343,2025-03-01 18:50:14,1.4,0.7,0.7
344,2025-03-01 18:50:20,1.4,0.7,0.7
345,2025-03-01 18:50:25,2.0,0.7,1.4
346,2025-03-01 18:50:30,2.0,0.7,1.4
347,2025-03-01 18:50:35,2.6,0.6,1.3
348,2025-03-01 18:50:41,.7,0.0,0.7
349,2025-03-01 18:50:46,1.4,0.7,0.7
350,2025-03-01 18:50:51,2.1,0.7,1.4
351,2025-03-01 18:50:57,1.4,0.7,0.7
352,2025-03-01 18:51:02,1.4,0.7,0.7
353,2025-03-01 18:51:07,1.4,0.0,1.4
354,2025-03-01 18:51:12,1.4,0.7,0.7
355,2025-03-01 18:51:18,.7,0.0,0.7
356,2025-03-01 18:51:23,2.0,0.7,1.4
357,2025-03-01 18:51:28,2.0,1.3,0.7
358,2025-03-01 18:51:33,1.4,0.7,0.7
359,2025-03-01 18:51:39,.7,0.0,0.7
360,2025-03-01 18:51:44,1.4,0.7,0.7
361,2025-03-01 18:51:49,2.0,0.7,1.4
362,2025-03-01 18:51:55,2.0,0.7,1.3
363,2025-03-01 18:52:00,1.4,0.7,0.7
364,2025-03-01 18:52:05,2.1,0.7,1.4
365,2025-03-01 18:52:10,1.4,0.7,0.7
366,2025-03-01 18:52:16,2.0,0.7,1.4
367,2025-03-01 18:52:21,1.4,0.7,0.7
368,2025-03-01 18:52:26,1.4,0.7,0.7
369,2025-03-01 18:52:31,.7,0.0,0.7
370,2025-03-01 18:52:37,1.3,0.7,0.7
371,2025-03-01 18:52:42,1.4,0.7,0.7
372,2025-03-01 18:52:47,2.0,0.7,1.4
373,2025-03-01 18:52:53,2.0,0.7,1.3
374,2025-03-01 18:52:58,1.4,0.0,1.4
375,2025-03-01 18:53:03,2.0,0.7,1.4
376,2025-03-01 18:53:08,2.1,0.7,1.4
377,2025-03-01 18:53:14,1.4,0.7,0.7
378,2025-03-01 18:53:19,2.1,0.7,1.4
379,2025-03-01 18:53:24,1.4,0.0,1.4
380,2025-03-01 18:53:30,1.4,0.7,0.7
381,2025-03-01 18:53:35,.7,0.0,0.7
382,2025-03-01 18:53:40,1.4,0.7,0.7
383,2025-03-01 18:53:45,2.0,0.7,1.4
384,2025-03-01 18:53:51,1.4,0.7,0.7
385,2025-03-01 18:53:56,1.3,0.7,0.7
386,2025-03-01 18:54:01,.7,0.0,0.7
387,2025-03-01 18:54:07,1.4,0.7,0.7
388,2025-03-01 18:54:12,.7,0.7,0.0
389,2025-03-01 18:54:17,.7,0.0,0.7
390,2025-03-01 18:54:22,2.1,0.7,1.4
391,2025-03-01 18:54:28,1.4,0.7,0.7
392,2025-03-01 18:54:33,1.4,0.7,0.7
393,2025-03-01 18:54:38,1.4,0.0,1.4
394,2025-03-01 18:54:44,1.4,0.7,0.7
395,2025-03-01 18:54:49,1.4,0.7,0.7
396,2025-03-01 18:54:54,1.4,0.7,0.7
